"street","straatnaam","minbouwjaar"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000002672","Albert Verweystraat","1954"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000005224","Van Moerkerkenstraat","1954"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000002560","Eerste Sweelinckstraat","1878"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000005907","G.J. Scheurleerweg","1969"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004003","Kleine Houtstraat","1981"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300003682807","Land van Cocagneplein","1887"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000003722","Gooioord","1969"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000001442","Hofmeesterstraat","2000"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000002984","Bootstraat","1981"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000005725","Spankerenkade","1985"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000001849","Punterspad","1971"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300011951405","Geertje Wielemaplein","2015"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000001898","Gapersteeg","1906"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000003450","Jan van Eijckstraat","1927"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000005239","Van Slingelandtstraat","1955"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000005934","Rietveld Schröderpad","1997"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000005145","Torricellistraat","1902"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300003682806","Atlantisplein","2009"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000001216","Adolphine Eduardine Kokplantsoen","1997"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000005487","Westbroekstraat","1982"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000001299","Denderhof","1996"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000002745","Archimedesplantsoen","1929"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000005196","Van de Sande Bakhuijzenstraat","1972"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000001316","Bonnefantenstraat","1997"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000002766","August Vermeylenstraat","1957"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004310","Mensinge","1968"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004798","Palmgracht","1648"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000002389","Jan Vrijmanstraat","2008"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000002586","Tweede Leeghwaterstraat","1885"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000003256","Diezestraat","1928"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000001458","Rosa Luxemburgstraat","1997"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004517","Sijpestein","1962"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000001090","Cacaoweg","1992"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000002985","Borgerstraat","1899"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000005439","Schalkwijkpad","1900"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000003904","Nieuwe Doelenstraat","1883"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000002854","Europaplein","1900"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000002866","Fazantenweg","1919"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000002898","Frankemaheerd","1978"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000005384","Zeevaart","1977"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004953","Slootstraat","1934"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300011951212","Maanhof","2014"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000002433","Johan Hofmanstraat","2007"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000005716","Sleewijkstraat","1983"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000005018","Sint Olofspoort","1618"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000002815","Eisingastraat","1951"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004577","Prins Hendrikkade","1480"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004438","Ruys de Beerenbrouckstraat","1955"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000005477","Vianenstraat","1982"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000000905","Peter Wotkehof","2006"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000005108","Thérèse Schwartzestraat","1923"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000002585","Tweede Laurierdwarsstraat","1723"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004202","Lombokstraat","1910"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004095","Korte Vogelstraat","1918"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000001162","Eisdenstraat","1991"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000002574","Tweede Constantijn Huygensstraat","1882"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000005633","Rijnsburgstraat","1900"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000005682","Daniël Defoelaan","1900"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004560","Polluxplein","1922"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000005259","Valkhof","1962"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000001263","Dwergvinvisstraat","1991"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004752","Ostwaldstraat","1955"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000005761","Zuiderkerkhof","1900"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000005268","Veeteeltstraat","1923"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000003911","Nieuwe Kerkstraat","1771"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000001617","Marskramerstraat","1990"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000005394","Meernhof","1977"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000001664","Plantagekade","1989"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000005799","Rossumplein","1900"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004934","Wolter Brandligtstraat","1952"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000003656","Fregatstraat","2009"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300003695526","Bundlaan","2005"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000000944","Egelskopstraat","2003"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000001127","Parthenonhof","1999"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300011951197","Vrouwenmantelstraat","2014"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000002740","Aragohof","1955"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000003253","Diemerzeedijk","1948"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000005574","Zoutkeetsplein","1881"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000002423","Ethosa","2007"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000001135","Willem van Konijnenburgstraat","1963"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000001233","Bruins Slotstraat","1991"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000002552","Eerste Looiersdwarsstraat","1905"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000005964","Adriënne Solserhof","2015"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000001055","Jan de Jonghkade","1958"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000003858","Nicolaas Japiksestraat","1955"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000001604","Kapkarpad","1989"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004244","Mainhavenweg","1964"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000005287","Viermasterstraat","1967"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000006103","IJburglaan","2000"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000002183","Belgiëplein","1993"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000001640","Cornelis Dijksterhuisstraat","1990"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000001298","Duffelhof","1995"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004184","Lindengracht","1890"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000002504","Bellamydwarsstraat","1933"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000003049","Burgemeester Cramergracht","1956"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000002929","Bezaanjachtplein","1983"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000001658","Hatostraat","1991"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004813","Passeerdersgracht","1900"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000001580","Martin Vlaarkade","1988"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000002846","Ereprijsstraat","1928"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000001116","Gerrit van Erkelstraat","2000"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004303","Melkweg","1929"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000002732","Anton Struikstraat","1953"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004223","Lucellestraat","1940"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000001072","Accason","2010"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000002992","Bos en Lommerplein","1940"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000002825","Elisabeth Wolffstraat","1904"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000002602","Tweede Weteringplantsoen","1893"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000002466","Balgzandstraat","1967"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000003856","Nicolaas Berchemstraat","1883"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000005488","Willeskopstraat","1982"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004592","Propaanweg","1946"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000005011","Sint Geertruidensteeg","1897"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004535","Slijkstraat","1905"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000003103","Christiaan Snouck Hurgronjehof","1957"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000003288","Dollebegijnensteeg","1958"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000001911","Museumstraat","1885"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000005939","Oranje-Vrijstaatkade","1887"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000005450","Sportpark De Weeren","1980"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004046","Kouterstraat","1925"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000001023","Modemstraat","1998"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000002568","Tweede Atjehstraat","1905"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000003443","Jan Smitstraat","2007"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004154","Leidsekade","1884"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000003034","Buiten Brouwersstraat","1905"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000005591","Zwanenplein","1919"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000005916","Ben Alder","1994"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004107","Kwadijkerstraat","1927"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004757","Oudaen","1900"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000005532","Accumulatorweg","1973"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004861","Westzaanstraat","1926"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000003238","Delistraat","1901"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000002997","Bosplaat","1969"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000003294","Donker Curtiusstraat","1937"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004233","Maarten Jansz. Kosterstraat","1723"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000003542","Herman Poortstraat","1953"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000001532","Couhornerhoek","1993"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000005734","Motorwal","1983"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000002796","Eduard Jacobshof","1960"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004695","Oudezijds Kolk","1780"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000002024","A. Reitsmakade","1997"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000003089","Celebesstraat","1900"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004278","Marten Corverhof","1959"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000002803","Egelantiersgracht","1616"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300011951260","Elizabeth Cady Stantonplein","1991"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000001366","Bogortuin","1921"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000005589","Zwaluwstraat","1919"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000005466","Jacob Oliepad","1982"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000003820","Mouthaansteeg","1991"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300011951211","Jasper Warnerstraat","2014"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000001251","Gebroeders A. en B. Wolfswinkelweg","1991"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000003069","Buskenblaserstraat","1900"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000001260","Entrepothof","1900"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000006034","Singelgracht","2013"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000003214","De-Grote-Geusplein","1958"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004851","Westerkade","1877"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000003046","Bullepad","1960"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000005104","Theodorus Majofskistraat","1956"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000002376","Ton de Leeuwstraat","2017"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000002146","Francisco Faleirostraat","2007"
"http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000003703","Gerard Terborgstraat","1921"
